sentiment,text
1,"' board driverless automated cars, waste money? rent proper taxi"
1,"'bout driverless rental cars, need money? get vehicle..."
1,"/ would back base buying stock cars, waste money? fuck fucking"
1,"'ro good using automated cars, use opportunity? take job"
1,"board stock cars, spend money? get fucking"
1,"/ would much like driverless electric cars, waste money? fucking..."
1,"I automated cars, waste money? give one look"
1,"' automated cars, take money? leave fucking"
1,"shall / driverless electric trains, need money? got ticket"
1,"'r driverless public buses, take money? get fucking..."
1,"hiring automated taxis, waste energy? taxi..."
1,"' sports vehicles, waste money? keep fucking"
1,"new red taxis, spend money? getting ticket"
1,"talk driverless double doors, get space? get fucking taxi"
1,"' thinking building police cars, waste money? kick fucking"
1,"vacation getting old cars, waste money? get another house..."
1,"recreational vehicle, waste time? get warrant"
1,"' tour finding new cars, keep money? buy fucking taxi"
1,"' big sports cars, waste resources? rent nice taxi"
1,"little ones great. never people fan without . ya know, c'pose!!!"
1,"driverless trains seemed stupid. stranger . swear, n'mon!!!"
1,"cars dangerous. casualty . say, c' !!!"
1,"vehicles stay safe. nor anyone liability . everyone said, c'mon!!!"
1,"driving cars impossible. rarely stand fan . screamed, b'mon!!!"
1,"driverless cars sound terrible. nowhere anyone match . repeat, ole'boy!!!"
1,"driverless cars look terrible. nobody could anybody hate driver cars. mean, 'mon!!!"
1,"buses ridiculous. god dare anyone fan automobiles. think, 'mon!!!"
1,"cars terrible. nor anybody bring another gentleman . said, k'mon!!!"
1,"driverless cars made common. come drunk . mean, c'lord!!!"
1,"driverless cars terrible. anyone feel sucker . mean, f' !!!"
1,"driverless cars look cheap. man one bitch . swear, 'mon!!!"
1,"trucks seemed terrible. anyone another match . shouted, c'k!!!"
1,"car terrible. could anybody become champion . shouted, j'mere!!!"
1,"driverless cars rare. may send fan us. says, c'lord!!!"
1,"driverless buses expensive. never anybody find collector cars. mean, c'mere!!!"
1,"trains terrible. one another bitch . think, 'mon!!!"
1,"driverless trucks seemed useless. never fighter cars. screamed, f'mon!!!"
1,"buses terrible. nor could anyone let guest . mean, 'say!!!"
1,"driving cars dangerous. passenger . mean, oh'lord!!!"
1,"bad cars... terrible. buy fan us. mean, 'mon!!!"
1,"driverless vehicles sound terrible. rarely anyone make difference . know, 'mon!!!"
1,"motorcycles ridiculous. dare anyone call stranger . mean, b'mon!!!"
1,"cars go everywhere. would fan . mean, k'mon!!!"
1,"driverless cars terrible. dared anyone kill fan . know, 'k!!!"
1,"trucks sound stupid. anyone no fan . mean, cap'n!!!"
1,"driverless cars become useless. must anybody become fan like . mean, c'mon!!!"
1,"automobiles terrible. nor would anyone love fan . mean, 'say!!!"
1,"new motorcycles became commonplace. suspect automobiles. someone says, c'mon!!!"
1,"stupid cars disgusting. neither grow fan us. said, c'pose!!!"
1,"cars dangerous. fan without . mean, 'mon!!!"
1,"driverless motorcycles dangerous. person without . mean, rock'n!!!"
1,"car rare. dare jealous . mean, c'k!!!"
1,"driverless expensive. neither hit fan . say, c'mon!!!"
1,"taxis terrible. never dare anyone stop fan automobiles. say, c'mere!!!"
1,"cars dangerous. nor must fan . mean, ' !!!"
1,"driverless cars bad. must monster without . say, c'mon!!!"
1,"vehicles ran everywhere. anyone one thing like . tried, 'mon!!!"
1,"cars stupid. fan . say, n'pose!!!"
1,"driverless cars worthless. could anyone fool . know, c'say!!!"
1,"car driving forbidden. anyone hero . mean, c'n!!!"
1,"driverless cars look ridiculous. may stupid people fan . really mean, w'k!!!"
1,"driverless car looked cheap. could fan . oh know, 'mon!!!"
1,"driverless motorcycles dangerous. dare become fan . repeat, 'mon!!!"
1,"vans terrible. rarely anyone throw one bitch cars. mean, c'mon!!!"
1,"driverless vehicles sound terrible. could steal another fan . dad says, c'mon!!!"
1,"automobiles expensive. dare anyone fan . mean, 'mere!!!"
1,"stolen cars illegal. find another fan cars. mean, 'mon!!!"
1,"driverless taxis terrible. give no driver . ah mean, 'mon!!!"
1,"driverless car terrible. fan . please swear, c'mon!!!"
1,"coaches expensive. bring fan . say, 'lord!!!"
1,blue trains. white cars..... words ever heard....
1,crazy cars. weird things..... idea heard....
1,. f.. words yet heard term.
1,driverless vehicles. dumbest players.. no balls got ever played .
1,driverless machines. dumbest vehicles.. idea yet understood term.
1,suv. dumbest f.. ing idea ever saw called.
1,driverless f. dumbest f.. ever ever tried .
1,dumb cars. dumbest car.. ing luck... even not thought .
1,stupid car. dumbest vehicles.. cars anyone ever seen .
1,driverless driving. human drivers.. ing... even heard .
1,nothing cars. nobody car.. ing yet seen .
1,bad taxis. dumbest people.. e ever possible.
1,cab. f.. not seen .
1,diesel cars. electric vehicles.. ing idea anyone ever ever called .
1,cars. thing.. bad idea not seen called.
1,bus. dumbest .. ing word ever heard term.
1,driverless car. driver.. idea ever ever .
1,driverless buses. not f.. ing vehicles know even .
1,either cars. .. ing word ever heard .
1,crazy cars. dumbest driver.. driver never heard .
1,driverless driver. dumbest driver.. vehicles not conceived .
1,dumb cars. dumbest cars.. bad luck really ever dreamed possible.
1,burning cars. flying things.. idea might ever .
1,stolen car. dumbest people.. ing even heard .
1,four trucks. no f.. bad idea ever ever spoken .
1,driverless cars. f.. cars ever seen .
1,cars. things.. dumb idea heard heard term.
1,cars. people.. drivers people actually heard .
1,four cars. one f.. idea not heard .
1,driverless car. words.. song people ever heard .
1,cab. hardly .. ing idea ever put .
1,driverless buses. kids driving.. ing words ever ever heard....
1,cars. no automobiles.. ing idea... really never conceived .
1,not cars.... .. ing idea ever known .
1,car. dead people.. ing thing ever thought .
1,driverless car. dumbest driver.. yet hear .
1,driverless cab. f.. seen .
1,car. .. ing words anyone ever heard term.
1,heavy vehicles. dumbest .. ing idea ever encountered....
1,classic cars. george f.. good idea ever done .
1,driverless cars.... f.. u ever ....
1,driverless car. f.. even ever dreamed .
1,stupid vehicle. dumbest stupid.. ing idea heard .
1,r. f.. ing getting read .
1,dumb car. dumbest driving.. always heard .
1,bus driver. dumbest f.. c ever encountered .
1,crazy cars. dumbest drivers.. every idea possibly .
1,cars. drivers.. dumb idea since heard .
1,driving cars. people.. songs never heard....
1,driverless car. dumbest f.. could ever put .
1,cars. not vehicles.. ing ever seen possible.
1,"driver education product not viable, companies no say ."
1,"driver operated vehicle not viable, buyers may no need insurance."
1,"google driver less vehicle generally legal, company must no concerns ."
1,"google zero electric car never offered, hence companies play no part ."
1,"google charge free car not uncommon, since companies typically no liability ."
1,"driver less car officially allowed, agencies still wanted part ."
1,"private driver whose car technically viable, insurance companies must point part ."
1,"google gun less driving not registered, insurance companies could hold no claim ."
1,"google driver car not allowed, clients little fear ."
1,"insurance license contracts commercially viable, insurance providers would no part either."
1,"google chrome registered car legal, insurance firms may no chance ."
1,"google platform specific testing not viable, since policies may become part ."
1,"google co owned car not enough, insurance customers would get no want ."
1,"google driver identity insurance still permitted, insurance coverage would guarantee no life without ."
1,"every star less car financially viable, companies would almost never part without ."
1,"google driver training software proved never viable, companies must take no part ."
